concept1,concept2,yes,no
spider,guinea_pig,-9.875078201293945,-7.82012939453125e-05
spider,hamster,-10.250053405761719,-5.340576171875e-05
spider,mouse,-10.250055313110352,-5.53131103515625e-05
spider,porcupine,-9.687591552734375,-9.1552734375e-05
spider,rat,-10.250055313110352,-5.53131103515625e-05
spider,buffalo,-9.812580108642578,-8.0108642578125e-05
spider,cow,-10.062564849853516,-6.4849853515625e-05
spider,ox,-9.687585830688477,-8.58306884765625e-05
spider,goat,-10.000068664550781,-6.866455078125e-05
spider,sheep,-10.12506103515625,-6.103515625e-05
spider,deer,-9.875076293945312,-7.62939453125e-05
spider,moose,-10.000070571899414,-7.05718994140625e-05
spider,giraffe,-9.875076293945312,-7.62939453125e-05
spider,camel,-9.750082015991211,-8.20159912109375e-05
spider,hippo,-9.750083923339844,-8.392333984375e-05
spider,llama,-9.812580108642578,-8.0108642578125e-05
spider,pig,-10.062568664550781,-6.866455078125e-05
spider,donkey,-10.00007438659668,-7.43865966796875e-05
spider,horse,-10.062566757202148,-6.67572021484375e-05
spider,pony,-9.937568664550781,-6.866455078125e-05
spider,zebra,-10.000070571899414,-7.05718994140625e-05
spider,rhino,-9.875076293945312,-7.62939453125e-05
spider,gorilla,-9.87507438659668,-7.43865966796875e-05
spider,monkey,-10.12506103515625,-6.103515625e-05
spider,hedgehog,-10.000070571899414,-7.05718994140625e-05
spider,rabbit,-10.187555313110352,-5.53131103515625e-05
spider,seal,-10.000068664550781,-6.866455078125e-05
spider,walrus,-9.750085830688477,-8.58306884765625e-05
spider,dolphin,-10.062564849853516,-6.4849853515625e-05
spider,whale,-10.125062942504883,-6.29425048828125e-05
spider,elephant,-9.87507438659668,-7.43865966796875e-05
spider,kangaroo,-10.062562942504883,-6.29425048828125e-05
spider,platypus,-9.937576293945312,-7.62939453125e-05
spider,crocodile,-10.000066757202148,-6.67572021484375e-05
spider,alligator,-10.062564849853516,-6.4849853515625e-05
spider,lizard,-10.625041961669922,-4.1961669921875e-05
spider,iguana,-10.062564849853516,-6.4849853515625e-05
spider,rattlesnake,-10.125062942504883,-6.29425048828125e-05
spider,tortoise,-10.125059127807617,-5.91278076171875e-05
spider,turtle,-10.12506103515625,-6.103515625e-05
spider,frog,-10.375049591064453,-4.9591064453125e-05
spider,toad,-10.187557220458984,-5.7220458984375e-05
spider,budgie,-9.875076293945312,-7.62939453125e-05
spider,parakeet,-10.187562942504883,-6.29425048828125e-05
spider,buzzard,-10.125064849853516,-6.4849853515625e-05
spider,falcon,-10.062564849853516,-6.4849853515625e-05
spider,hawk,-9.68758773803711,-8.7738037109375e-05
spider,eagle,-10.12506103515625,-6.103515625e-05
spider,owl,-9.937572479248047,-7.2479248046875e-05
spider,canary,-9.750080108642578,-8.0108642578125e-05
spider,magpie,-10.062564849853516,-6.4849853515625e-05
spider,raven,-9.93757438659668,-7.43865966796875e-05
spider,nightingale,-9.750082015991211,-8.20159912109375e-05
spider,robin,-9.937570571899414,-7.05718994140625e-05
spider,starling,-9.875076293945312,-7.62939453125e-05
spider,sparrow,-10.187559127807617,-5.91278076171875e-05
spider,wren,-10.062562942504883,-6.29425048828125e-05
spider,chicken,-10.12506103515625,-6.103515625e-05
spider,cockerel,-9.750083923339844,-8.392333984375e-05
spider,turkey,-9.750080108642578,-8.0108642578125e-05
spider,dove,-10.000066757202148,-6.67572021484375e-05
spider,pigeon,-10.062562942504883,-6.29425048828125e-05
spider,partridge,-9.750083923339844,-8.392333984375e-05
spider,peacock,-9.500102996826172,-0.000102996826171875
spider,crane,-9.625089645385742,-8.96453857421875e-05
spider,flamingo,-9.750080108642578,-8.0108642578125e-05
spider,heron,-10.062568664550781,-6.866455078125e-05
spider,duck,-10.12506103515625,-6.103515625e-05
spider,goose,-9.875072479248047,-7.2479248046875e-05
spider,pelican,-9.750083923339844,-8.392333984375e-05
spider,penguin,-10.000066757202148,-6.67572021484375e-05
spider,seagull,-10.062566757202148,-6.67572021484375e-05
spider,swan,-9.87507438659668,-7.43865966796875e-05
spider,hummingbird,-10.12506103515625,-6.103515625e-05
spider,kingfisher,-10.000070571899414,-7.05718994140625e-05
spider,woodpecker,-10.000066757202148,-6.67572021484375e-05
spider,emu,-9.750083923339844,-8.392333984375e-05
spider,ostrich,-10.000066757202148,-6.67572021484375e-05
spider,carp,-9.750080108642578,-8.0108642578125e-05
spider,goldfish,-9.87507438659668,-7.43865966796875e-05
spider,minnow,-10.125062942504883,-6.29425048828125e-05
spider,cod,-9.500099182128906,-9.918212890625e-05
spider,herring,-9.750082015991211,-8.20159912109375e-05
spider,sardine,-10.000068664550781,-6.866455078125e-05
spider,salmon,-9.875072479248047,-7.2479248046875e-05
spider,trout,-9.875070571899414,-7.05718994140625e-05
spider,eel,-10.375049591064453,-4.9591064453125e-05
spider,flounder,-9.68758773803711,-8.7738037109375e-05
spider,mackerel,-9.750082015991211,-8.20159912109375e-05
spider,tuna,-9.750082015991211,-8.20159912109375e-05
spider,seahorse,-9.937576293945312,-7.62939453125e-05
spider,shark,-10.062564849853516,-6.4849853515625e-05
spider,bee,-10.500043869018555,-4.38690185546875e-05
spider,hornet,-10.375051498413086,-5.14984130859375e-05
spider,wasp,-10.50004768371582,-4.76837158203125e-05
spider,ant,-10.562541961669922,-4.1961669921875e-05
spider,beetle,-11.18752670288086,-2.6702880859375e-05
spider,ladybird,-10.187557220458984,-5.7220458984375e-05
spider,butterfly,-10.375049591064453,-4.9591064453125e-05
spider,moth,-10.312553405761719,-5.340576171875e-05
spider,cockroach,-10.375049591064453,-4.9591064453125e-05
spider,cricket,-10.37504768371582,-4.76837158203125e-05
spider,grasshopper,-10.500045776367188,-4.57763671875e-05
spider,locust,-10.250055313110352,-5.53131103515625e-05
spider,dragonfly,-10.312555313110352,-5.53131103515625e-05
spider,flea,-10.562541961669922,-4.1961669921875e-05
spider,housefly,-10.375051498413086,-5.14984130859375e-05
spider,mosquito,-10.43754768371582,-4.76837158203125e-05
spider,stick_insect,-10.187555313110352,-5.53131103515625e-05
spider,termite,-10.312551498413086,-5.14984130859375e-05
spider,centipede,-10.687540054321289,-4.00543212890625e-05
spider,millipede,-10.187559127807617,-5.91278076171875e-05
spider,scorpion,-10.250053405761719,-5.340576171875e-05
spider,spider,-0.0004711151123046875,-8.250471115112305
spider,tarantula,-9.437612533569336,-0.0001125335693359375
spider,crab,-10.12506103515625,-6.103515625e-05
spider,crayfish,-10.062564849853516,-6.4849853515625e-05
spider,lobster,-9.562591552734375,-9.1552734375e-05
spider,prawn,-9.687583923339844,-8.392333984375e-05
spider,shrimp,-9.687585830688477,-8.58306884765625e-05
spider,slug,-10.312551498413086,-5.14984130859375e-05
spider,snail,-10.375049591064453,-4.9591064453125e-05
spider,clam,-10.062564849853516,-6.4849853515625e-05
spider,mussel,-10.062566757202148,-6.67572021484375e-05
spider,scallop,-9.750082015991211,-8.20159912109375e-05
spider,oyster,-9.625091552734375,-9.1552734375e-05
spider,squid,-10.187559127807617,-5.91278076171875e-05
spider,octopus,-10.062564849853516,-6.4849853515625e-05
spider,worm,-10.500043869018555,-4.38690185546875e-05
spider,jellyfish,-10.312555313110352,-5.53131103515625e-05
tarantula,animal,-7.05718994140625e-05,-11.250070571899414
tarantula,vertebrate,-10.687540054321289,-4.00543212890625e-05
tarantula,invertebrate,-6.103515625e-05,-10.75006103515625
tarantula,mammal,-10.437545776367188,-4.57763671875e-05
tarantula,bird,-10.12506103515625,-6.103515625e-05
tarantula,reptile,-10.750038146972656,-3.814697265625e-05
tarantula,amphibian,-10.500045776367188,-4.57763671875e-05
tarantula,fish,-10.125057220458984,-5.7220458984375e-05
tarantula,arthropod,-4.38690185546875e-05,-11.500043869018555
tarantula,insect,-10.37504768371582,-4.76837158203125e-05
tarantula,bird of prey,-10.125062942504883,-6.29425048828125e-05
tarantula,aquatic bird,-9.75008773803711,-8.7738037109375e-05
tarantula,canine,-9.937572479248047,-7.2479248046875e-05
tarantula,feline,-10.000064849853516,-6.4849853515625e-05
tarantula,primate,-10.125062942504883,-6.29425048828125e-05
tarantula,aquatic mammal,-9.875082015991211,-8.20159912109375e-05
tarantula,rodent,-10.437545776367188,-4.57763671875e-05
tarantula,bat,-10.000068664550781,-6.866455078125e-05
tarantula,bear,-9.562593460083008,-9.34600830078125e-05
tarantula,cat,-9.875072479248047,-7.2479248046875e-05
tarantula,cheetah,-9.937572479248047,-7.2479248046875e-05
tarantula,leopard,-9.000154495239258,-0.0001544952392578125
tarantula,lion,-9.000150680541992,-0.0001506805419921875
tarantula,panther,-9.125137329101562,-0.0001373291015625
tarantula,tiger,-9.000152587890625,-0.000152587890625
tarantula,dog,-10.000068664550781,-6.866455078125e-05
tarantula,fox,-9.937570571899414,-7.05718994140625e-05
tarantula,hyena,-10.000068664550781,-6.866455078125e-05
tarantula,wolf,-8.500238418579102,-0.0002384185791015625
tarantula,raccoon,-9.562599182128906,-9.918212890625e-05
tarantula,skunk,-9.56259536743164,-9.5367431640625e-05
tarantula,otter,-9.750083923339844,-8.392333984375e-05
tarantula,beaver,-9.750082015991211,-8.20159912109375e-05
tarantula,chipmunk,-9.87507438659668,-7.43865966796875e-05
tarantula,squirrel,-10.062564849853516,-6.4849853515625e-05
tarantula,gerbil,-9.625091552734375,-9.1552734375e-05
tarantula,guinea_pig,-9.750083923339844,-8.392333984375e-05
tarantula,hamster,-9.875070571899414,-7.05718994140625e-05
tarantula,mouse,-9.687583923339844,-8.392333984375e-05
tarantula,porcupine,-9.437612533569336,-0.0001125335693359375
tarantula,rat,-9.437604904174805,-0.0001049041748046875
tarantula,buffalo,-9.375116348266602,-0.0001163482666015625
tarantula,cow,-9.562599182128906,-9.918212890625e-05
tarantula,ox,-9.312620162963867,-0.0001201629638671875
tarantula,goat,-9.625093460083008,-9.34600830078125e-05
tarantula,sheep,-9.625091552734375,-9.1552734375e-05
tarantula,deer,-9.62509536743164,-9.5367431640625e-05
tarantula,moose,-9.62509536743164,-9.5367431640625e-05
tarantula,giraffe,-9.625093460083008,-9.34600830078125e-05
tarantula,camel,-9.437606811523438,-0.0001068115234375
tarantula,hippo,-9.437610626220703,-0.000110626220703125
tarantula,llama,-9.500102996826172,-0.000102996826171875
tarantula,pig,-9.750083923339844,-8.392333984375e-05
tarantula,donkey,-9.750083923339844,-8.392333984375e-05
tarantula,horse,-9.750085830688477,-8.58306884765625e-05
tarantula,pony,-9.562597274780273,-9.72747802734375e-05
tarantula,zebra,-9.43760871887207,-0.0001087188720703125
tarantula,rhino,-9.625093460083008,-9.34600830078125e-05
tarantula,gorilla,-9.625091552734375,-9.1552734375e-05
tarantula,monkey,-10.000066757202148,-6.67572021484375e-05
tarantula,hedgehog,-9.625093460083008,-9.34600830078125e-05
tarantula,rabbit,-9.87507438659668,-7.43865966796875e-05
tarantula,seal,-9.750082015991211,-8.20159912109375e-05
tarantula,walrus,-9.437612533569336,-0.0001125335693359375
tarantula,dolphin,-9.812578201293945,-7.82012939453125e-05
tarantula,whale,-9.812580108642578,-8.0108642578125e-05
tarantula,elephant,-9.437606811523438,-0.0001068115234375
tarantula,kangaroo,-9.750082015991211,-8.20159912109375e-05
tarantula,platypus,-9.750085830688477,-8.58306884765625e-05
tarantula,crocodile,-9.875072479248047,-7.2479248046875e-05
tarantula,alligator,-10.000068664550781,-6.866455078125e-05
tarantula,lizard,-10.625040054321289,-4.00543212890625e-05
tarantula,iguana,-10.062562942504883,-6.29425048828125e-05
tarantula,rattlesnake,-10.062568664550781,-6.866455078125e-05
tarantula,tortoise,-9.875070571899414,-7.05718994140625e-05
tarantula,turtle,-9.87507438659668,-7.43865966796875e-05
tarantula,frog,-10.250053405761719,-5.340576171875e-05
tarantula,toad,-9.937572479248047,-7.2479248046875e-05
tarantula,budgie,-9.625093460083008,-9.34600830078125e-05
tarantula,parakeet,-10.00007438659668,-7.43865966796875e-05
tarantula,buzzard,-9.875078201293945,-7.82012939453125e-05
tarantula,falcon,-9.812576293945312,-7.62939453125e-05
tarantula,hawk,-9.312620162963867,-0.0001201629638671875
tarantula,eagle,-9.750082015991211,-8.20159912109375e-05
tarantula,owl,-9.625091552734375,-9.1552734375e-05
tarantula,canary,-9.687585830688477,-8.58306884765625e-05
tarantula,magpie,-9.750082015991211,-8.20159912109375e-05
tarantula,raven,-9.437610626220703,-0.000110626220703125
tarantula,nightingale,-9.562593460083008,-9.34600830078125e-05
tarantula,robin,-9.687583923339844,-8.392333984375e-05
tarantula,starling,-9.437610626220703,-0.000110626220703125
tarantula,sparrow,-9.687585830688477,-8.58306884765625e-05
tarantula,wren,-9.625089645385742,-8.96453857421875e-05
tarantula,chicken,-9.87507438659668,-7.43865966796875e-05
tarantula,cockerel,-9.375114440917969,-0.00011444091796875
tarantula,turkey,-9.312620162963867,-0.0001201629638671875
tarantula,dove,-9.687585830688477,-8.58306884765625e-05
tarantula,pigeon,-10.000066757202148,-6.67572021484375e-05
tarantula,partridge,-9.312623977661133,-0.0001239776611328125
tarantula,peacock,-9.375114440917969,-0.00011444091796875
tarantula,crane,-9.250125885009766,-0.000125885009765625
tarantula,flamingo,-9.625091552734375,-9.1552734375e-05
tarantula,heron,-9.875076293945312,-7.62939453125e-05
tarantula,duck,-9.750082015991211,-8.20159912109375e-05
tarantula,goose,-9.625089645385742,-8.96453857421875e-05
tarantula,pelican,-9.625093460083008,-9.34600830078125e-05
tarantula,penguin,-9.68758773803711,-8.7738037109375e-05
tarantula,seagull,-10.000068664550781,-6.866455078125e-05
tarantula,swan,-9.750080108642578,-8.0108642578125e-05
tarantula,hummingbird,-9.687585830688477,-8.58306884765625e-05
tarantula,kingfisher,-9.625091552734375,-9.1552734375e-05
tarantula,woodpecker,-9.687585830688477,-8.58306884765625e-05
tarantula,emu,-9.625093460083008,-9.34600830078125e-05
tarantula,ostrich,-9.625089645385742,-8.96453857421875e-05
tarantula,carp,-9.437606811523438,-0.0001068115234375
tarantula,goldfish,-9.875072479248047,-7.2479248046875e-05
tarantula,minnow,-9.750085830688477,-8.58306884765625e-05
tarantula,cod,-9.187629699707031,-0.00012969970703125
tarantula,herring,-9.437604904174805,-0.0001049041748046875
tarantula,sardine,-9.625089645385742,-8.96453857421875e-05
tarantula,salmon,-9.81257438659668,-7.43865966796875e-05
tarantula,trout,-9.62508773803711,-8.7738037109375e-05
tarantula,eel,-10.062562942504883,-6.29425048828125e-05
tarantula,flounder,-9.500101089477539,-0.0001010894775390625
tarantula,mackerel,-9.437604904174805,-0.0001049041748046875
tarantula,tuna,-9.625089645385742,-8.96453857421875e-05
tarantula,seahorse,-9.750085830688477,-8.58306884765625e-05
tarantula,shark,-10.000068664550781,-6.866455078125e-05
tarantula,bee,-10.187557220458984,-5.7220458984375e-05
tarantula,hornet,-10.062566757202148,-6.67572021484375e-05
tarantula,wasp,-10.250059127807617,-5.91278076171875e-05
tarantula,ant,-10.250053405761719,-5.340576171875e-05
tarantula,beetle,-10.562541961669922,-4.1961669921875e-05
tarantula,ladybird,-9.687585830688477,-8.58306884765625e-05
tarantula,butterfly,-10.062564849853516,-6.4849853515625e-05
tarantula,moth,-10.000066757202148,-6.67572021484375e-05
tarantula,cockroach,-10.062562942504883,-6.29425048828125e-05
tarantula,cricket,-10.06256103515625,-6.103515625e-05
tarantula,grasshopper,-10.187555313110352,-5.53131103515625e-05
tarantula,locust,-10.062562942504883,-6.29425048828125e-05
tarantula,dragonfly,-10.000066757202148,-6.67572021484375e-05
tarantula,flea,-10.125059127807617,-5.91278076171875e-05
tarantula,housefly,-10.062564849853516,-6.4849853515625e-05
tarantula,mosquito,-10.000068664550781,-6.866455078125e-05
tarantula,stick_insect,-10.187553405761719,-5.340576171875e-05
tarantula,termite,-9.937568664550781,-6.866455078125e-05
tarantula,centipede,-10.312555313110352,-5.53131103515625e-05
tarantula,millipede,-10.12506103515625,-6.103515625e-05
tarantula,scorpion,-10.312551498413086,-5.14984130859375e-05
tarantula,spider,-4.9591064453125e-05,-11.500049591064453
tarantula,tarantula,-0.000278472900390625,-8.93777847290039
tarantula,crab,-9.750083923339844,-8.392333984375e-05
tarantula,crayfish,-9.750083923339844,-8.392333984375e-05
tarantula,lobster,-9.12513542175293,-0.0001354217529296875
tarantula,prawn,-9.437602996826172,-0.000102996826171875
tarantula,shrimp,-9.375110626220703,-0.000110626220703125
tarantula,slug,-10.000066757202148,-6.67572021484375e-05
tarantula,snail,-10.187555313110352,-5.53131103515625e-05
tarantula,clam,-9.625093460083008,-9.34600830078125e-05
tarantula,mussel,-9.625093460083008,-9.34600830078125e-05
tarantula,scallop,-9.500099182128906,-9.918212890625e-05
tarantula,oyster,-9.312618255615234,-0.000118255615234375
tarantula,squid,-10.062562942504883,-6.29425048828125e-05
tarantula,octopus,-10.062564849853516,-6.4849853515625e-05
tarantula,worm,-10.375045776367188,-4.57763671875e-05
tarantula,jellyfish,-10.187559127807617,-5.91278076171875e-05
crab,animal,-4.57763671875e-05,-12.000045776367188
crab,vertebrate,-10.625041961669922,-4.1961669921875e-05
crab,invertebrate,-4.57763671875e-05,-11.312545776367188
crab,mammal,-10.437545776367188,-4.57763671875e-05
crab,bird,-10.062564849853516,-6.4849853515625e-05
crab,reptile,-10.437549591064453,-4.9591064453125e-05
crab,amphibian,-10.437551498413086,-5.14984130859375e-05
crab,fish,-10.250051498413086,-5.14984130859375e-05
crab,arthropod,-3.4332275390625e-05,-12.12503433227539
crab,insect,-10.43754768371582,-4.76837158203125e-05
crab,bird of prey,-9.937578201293945,-7.82012939453125e-05
crab,aquatic bird,-9.875082015991211,-8.20159912109375e-05
crab,canine,-10.000068664550781,-6.866455078125e-05
crab,feline,-10.000064849853516,-6.4849853515625e-05
crab,primate,-10.12506103515625,-6.103515625e-05
crab,aquatic mammal,-10.000072479248047,-7.2479248046875e-05
crab,rodent,-10.250055313110352,-5.53131103515625e-05
crab,bat,-9.93757438659668,-7.43865966796875e-05
crab,bear,-9.56259536743164,-9.5367431640625e-05
crab,cat,-9.625091552734375,-9.1552734375e-05
crab,cheetah,-9.937570571899414,-7.05718994140625e-05
crab,leopard,-9.000158309936523,-0.0001583099365234375
crab,lion,-9.187633514404297,-0.000133514404296875
crab,panther,-9.625093460083008,-9.34600830078125e-05
crab,tiger,-9.125143051147461,-0.0001430511474609375
crab,dog,-9.937570571899414,-7.05718994140625e-05
crab,fox,-10.000066757202148,-6.67572021484375e-05
crab,hyena,-9.750085830688477,-8.58306884765625e-05
crab,wolf,-9.625093460083008,-9.34600830078125e-05
crab,raccoon,-9.437606811523438,-0.0001068115234375
crab,skunk,-9.56259536743164,-9.5367431640625e-05
crab,otter,-9.750082015991211,-8.20159912109375e-05
crab,beaver,-9.62508773803711,-8.7738037109375e-05
crab,chipmunk,-9.812576293945312,-7.62939453125e-05
crab,squirrel,-9.937572479248047,-7.2479248046875e-05
crab,gerbil,-9.687585830688477,-8.58306884765625e-05
crab,guinea_pig,-9.750083923339844,-8.392333984375e-05
crab,hamster,-9.875070571899414,-7.05718994140625e-05
crab,mouse,-9.875068664550781,-6.866455078125e-05
crab,porcupine,-9.375116348266602,-0.0001163482666015625
crab,rat,-9.937570571899414,-7.05718994140625e-05
crab,buffalo,-9.500102996826172,-0.000102996826171875
crab,cow,-9.750082015991211,-8.20159912109375e-05
crab,ox,-9.375110626220703,-0.000110626220703125
crab,goat,-9.68758773803711,-8.7738037109375e-05
crab,sheep,-9.87507438659668,-7.43865966796875e-05
crab,deer,-9.937572479248047,-7.2479248046875e-05
crab,moose,-9.68758773803711,-8.7738037109375e-05
crab,giraffe,-9.625091552734375,-9.1552734375e-05
crab,camel,-9.56259536743164,-9.5367431640625e-05
crab,hippo,-9.375116348266602,-0.0001163482666015625
crab,llama,-9.750080108642578,-8.0108642578125e-05
crab,pig,-9.68758773803711,-8.7738037109375e-05
crab,donkey,-9.750083923339844,-8.392333984375e-05
crab,horse,-9.875076293945312,-7.62939453125e-05
crab,pony,-9.625091552734375,-9.1552734375e-05
crab,zebra,-9.500106811523438,-0.0001068115234375
crab,rhino,-9.750083923339844,-8.392333984375e-05
crab,gorilla,-9.562593460083008,-9.34600830078125e-05
crab,monkey,-10.000068664550781,-6.866455078125e-05
crab,hedgehog,-9.68758773803711,-8.7738037109375e-05
crab,rabbit,-10.000068664550781,-6.866455078125e-05
crab,seal,-9.750082015991211,-8.20159912109375e-05
crab,walrus,-9.500101089477539,-0.0001010894775390625
crab,dolphin,-9.937570571899414,-7.05718994140625e-05
crab,whale,-10.12506103515625,-6.103515625e-05
crab,elephant,-9.625091552734375,-9.1552734375e-05
crab,kangaroo,-9.875072479248047,-7.2479248046875e-05
crab,platypus,-9.93757438659668,-7.43865966796875e-05
crab,crocodile,-9.937570571899414,-7.05718994140625e-05
crab,alligator,-9.937572479248047,-7.2479248046875e-05
crab,lizard,-10.375049591064453,-4.9591064453125e-05
crab,iguana,-10.062562942504883,-6.29425048828125e-05
crab,rattlesnake,-9.937572479248047,-7.2479248046875e-05
crab,tortoise,-9.62508773803711,-8.7738037109375e-05
crab,turtle,-9.750080108642578,-8.0108642578125e-05
crab,frog,-10.250055313110352,-5.53131103515625e-05
crab,toad,-9.875076293945312,-7.62939453125e-05
crab,budgie,-9.56259536743164,-9.5367431640625e-05
crab,parakeet,-9.937576293945312,-7.62939453125e-05
crab,buzzard,-9.750085830688477,-8.58306884765625e-05
crab,falcon,-9.750082015991211,-8.20159912109375e-05
crab,hawk,-9.875076293945312,-7.62939453125e-05
crab,eagle,-9.875076293945312,-7.62939453125e-05
crab,owl,-9.750082015991211,-8.20159912109375e-05
crab,canary,-9.62508773803711,-8.7738037109375e-05
crab,magpie,-9.68758773803711,-8.7738037109375e-05
crab,raven,-9.500102996826172,-0.000102996826171875
crab,nightingale,-9.375112533569336,-0.0001125335693359375
crab,robin,-9.687583923339844,-8.392333984375e-05
crab,starling,-9.625093460083008,-9.34600830078125e-05
crab,sparrow,-9.812580108642578,-8.0108642578125e-05
crab,wren,-9.625089645385742,-8.96453857421875e-05
crab,chicken,-9.750082015991211,-8.20159912109375e-05
crab,cockerel,-9.43760871887207,-0.0001087188720703125
crab,turkey,-9.500101089477539,-0.0001010894775390625
crab,dove,-9.687585830688477,-8.58306884765625e-05
crab,pigeon,-9.875072479248047,-7.2479248046875e-05
crab,partridge,-9.68758773803711,-8.7738037109375e-05
crab,peacock,-9.500102996826172,-0.000102996826171875
crab,crane,-9.000150680541992,-0.0001506805419921875
crab,flamingo,-9.62508773803711,-8.7738037109375e-05
crab,heron,-9.93757438659668,-7.43865966796875e-05
crab,duck,-9.937570571899414,-7.05718994140625e-05
crab,goose,-9.687583923339844,-8.392333984375e-05
crab,pelican,-9.625091552734375,-9.1552734375e-05
crab,penguin,-9.625089645385742,-8.96453857421875e-05
crab,seagull,-9.937572479248047,-7.2479248046875e-05
crab,swan,-9.750078201293945,-7.82012939453125e-05
crab,hummingbird,-9.87507438659668,-7.43865966796875e-05
crab,kingfisher,-9.625093460083008,-9.34600830078125e-05
crab,woodpecker,-9.687585830688477,-8.58306884765625e-05
crab,emu,-9.562597274780273,-9.72747802734375e-05
crab,ostrich,-9.81257438659668,-7.43865966796875e-05
crab,carp,-9.750082015991211,-8.20159912109375e-05
crab,goldfish,-9.875072479248047,-7.2479248046875e-05
crab,minnow,-10.000070571899414,-7.05718994140625e-05
crab,cod,-9.687582015991211,-8.20159912109375e-05
crab,herring,-9.875072479248047,-7.2479248046875e-05
crab,sardine,-10.06256103515625,-6.103515625e-05
crab,salmon,-10.06256103515625,-6.103515625e-05
crab,trout,-10.06256103515625,-6.103515625e-05
crab,eel,-10.375049591064453,-4.9591064453125e-05
crab,flounder,-9.937566757202148,-6.67572021484375e-05
crab,mackerel,-9.750082015991211,-8.20159912109375e-05
crab,tuna,-9.750080108642578,-8.0108642578125e-05
crab,seahorse,-9.937572479248047,-7.2479248046875e-05
crab,shark,-10.312551498413086,-5.14984130859375e-05
crab,bee,-10.000068664550781,-6.866455078125e-05
crab,hornet,-9.812582015991211,-8.20159912109375e-05
crab,wasp,-10.000070571899414,-7.05718994140625e-05
crab,ant,-10.000064849853516,-6.4849853515625e-05
crab,beetle,-10.37504768371582,-4.76837158203125e-05
crab,ladybird,-9.625089645385742,-8.96453857421875e-05
crab,butterfly,-10.000068664550781,-6.866455078125e-05
crab,moth,-9.937570571899414,-7.05718994140625e-05
crab,cockroach,-9.875070571899414,-7.05718994140625e-05
crab,cricket,-10.000066757202148,-6.67572021484375e-05
crab,grasshopper,-10.250055313110352,-5.53131103515625e-05
crab,locust,-10.125059127807617,-5.91278076171875e-05
crab,dragonfly,-10.062564849853516,-6.4849853515625e-05
crab,flea,-9.937568664550781,-6.866455078125e-05
crab,housefly,-10.000068664550781,-6.866455078125e-05
crab,mosquito,-9.875076293945312,-7.62939453125e-05
crab,stick_insect,-9.937568664550781,-6.866455078125e-05
crab,termite,-9.875072479248047,-7.2479248046875e-05
crab,centipede,-10.12506103515625,-6.103515625e-05
crab,millipede,-9.875072479248047,-7.2479248046875e-05
crab,scorpion,-9.375112533569336,-0.0001125335693359375
crab,spider,-9.750082015991211,-8.20159912109375e-05
crab,tarantula,-9.750083923339844,-8.392333984375e-05
crab,crab,-0.0002155303955078125,-9.187715530395508
crab,crayfish,-6.688901901245117,-0.0014019012451171875
crab,lobster,-7.625541687011719,-0.00054168701171875
crab,prawn,-7.688009262084961,-0.0005092620849609375
crab,shrimp,-8.062850952148438,-0.0003509521484375
crab,slug,-9.812576293945312,-7.62939453125e-05
crab,snail,-9.37510871887207,-0.0001087188720703125
crab,clam,-9.562593460083008,-9.34600830078125e-05
crab,mussel,-9.875070571899414,-7.05718994140625e-05
crab,scallop,-9.625089645385742,-8.96453857421875e-05
crab,oyster,-9.312614440917969,-0.00011444091796875
crab,squid,-10.37504768371582,-4.76837158203125e-05
crab,octopus,-10.125057220458984,-5.7220458984375e-05
crab,worm,-10.125055313110352,-5.53131103515625e-05
crab,jellyfish,-10.43754768371582,-4.76837158203125e-05
crayfish,animal,-5.14984130859375e-05,-12.000051498413086
crayfish,vertebrate,-10.687538146972656,-3.814697265625e-05
crayfish,invertebrate,-4.57763671875e-05,-11.250045776367188
crayfish,mammal,-10.37504768371582,-4.76837158203125e-05
crayfish,bird,-10.062564849853516,-6.4849853515625e-05
crayfish,reptile,-10.437545776367188,-4.57763671875e-05
crayfish,amphibian,-10.12506103515625,-6.103515625e-05
crayfish,fish,-10.062559127807617,-5.91278076171875e-05
crayfish,arthropod,-4.1961669921875e-05,-12.000041961669922
crayfish,insect,-9.750082015991211,-8.20159912109375e-05
crayfish,bird of prey,-9.875082015991211,-8.20159912109375e-05
crayfish,aquatic bird,-9.875082015991211,-8.20159912109375e-05
crayfish,canine,-9.937572479248047,-7.2479248046875e-05
crayfish,feline,-9.81257438659668,-7.43865966796875e-05
crayfish,primate,-9.937572479248047,-7.2479248046875e-05
crayfish,aquatic mammal,-10.062566757202148,-6.67572021484375e-05
crayfish,rodent,-10.125057220458984,-5.7220458984375e-05
crayfish,bat,-9.812585830688477,-8.58306884765625e-05
crayfish,bear,-9.250125885009766,-0.000125885009765625
crayfish,cat,-9.437606811523438,-0.0001068115234375
crayfish,cheetah,-9.937570571899414,-7.05718994140625e-05
crayfish,leopard,-9.000162124633789,-0.0001621246337890625
crayfish,lion,-9.18763542175293,-0.0001354217529296875
crayfish,panther,-9.187637329101562,-0.0001373291015625
crayfish,tiger,-8.625219345092773,-0.0002193450927734375
crayfish,dog,-9.812580108642578,-8.0108642578125e-05
crayfish,fox,-9.750083923339844,-8.392333984375e-05
crayfish,hyena,-9.75008773803711,-8.7738037109375e-05
crayfish,wolf,-9.187633514404297,-0.000133514404296875
crayfish,raccoon,-9.250123977661133,-0.0001239776611328125
crayfish,skunk,-9.2501220703125,-0.0001220703125
