concept1,concept2,yes,no
sardine,whale,-2.4774398803710938,-5.227439880371094
sardine,elephant,-2.7110118865966797,-5.21101188659668
sardine,kangaroo,-2.6914501190185547,-5.441450119018555
sardine,platypus,-2.831911087036133,-5.706911087036133
sardine,crocodile,-2.4960594177246094,-4.996059417724609
sardine,alligator,-2.693450927734375,-5.318450927734375
sardine,lizard,-2.6205062866210938,-5.120506286621094
sardine,iguana,-2.5523643493652344,-5.427364349365234
sardine,rattlesnake,-2.7006664276123047,-5.325666427612305
sardine,tortoise,-2.6977882385253906,-5.072788238525391
sardine,turtle,-2.4900588989257812,-4.990058898925781
sardine,frog,-2.6093978881835938,-4.984397888183594
sardine,toad,-2.699512481689453,-5.324512481689453
sardine,budgie,-2.6754512786865234,-5.050451278686523
sardine,parakeet,-2.9200820922851562,-5.420082092285156
sardine,buzzard,-2.739398956298828,-5.239398956298828
sardine,falcon,-2.7025928497314453,-5.327592849731445
sardine,hawk,-2.373514175415039,-4.998514175415039
sardine,eagle,-2.568521499633789,-4.943521499633789
sardine,owl,-2.6540794372558594,-5.154079437255859
sardine,canary,-2.7304553985595703,-5.23045539855957
sardine,magpie,-2.852832794189453,-5.102832794189453
sardine,raven,-2.673604965209961,-5.048604965209961
sardine,nightingale,-3.00433349609375,-5.12933349609375
sardine,robin,-2.7864341735839844,-5.286434173583984
sardine,starling,-2.534282684326172,-5.159282684326172
sardine,sparrow,-2.6304588317871094,-5.130458831787109
sardine,wren,-2.7630081176757812,-5.388008117675781
sardine,chicken,-2.5516223907470703,-4.92662239074707
sardine,cockerel,-2.5688247680664062,-4.693824768066406
sardine,turkey,-2.537691116333008,-5.162691116333008
sardine,dove,-2.574657440185547,-4.949657440185547
sardine,pigeon,-2.6131458282470703,-4.98814582824707
sardine,partridge,-2.6366844177246094,-5.136684417724609
sardine,peacock,-2.6271724700927734,-5.127172470092773
sardine,crane,-2.6751785278320312,-5.050178527832031
sardine,flamingo,-2.717744827270508,-4.967744827270508
sardine,heron,-2.5591297149658203,-4.93412971496582
sardine,duck,-2.5243701934814453,-4.899370193481445
sardine,goose,-2.596010208129883,-4.971010208129883
sardine,pelican,-2.5772533416748047,-5.077253341674805
sardine,penguin,-2.6792564392089844,-5.054256439208984
sardine,seagull,-2.6143970489501953,-4.989397048950195
sardine,swan,-2.5902652740478516,-5.340265274047852
sardine,hummingbird,-2.6569137573242188,-5.281913757324219
sardine,kingfisher,-2.7034454345703125,-5.4534454345703125
sardine,woodpecker,-2.6674652099609375,-5.4174652099609375
sardine,emu,-2.579498291015625,-5.454498291015625
sardine,ostrich,-2.7320098876953125,-5.3570098876953125
sardine,carp,-2.477102279663086,-5.227102279663086
sardine,goldfish,-2.4851837158203125,-4.9851837158203125
sardine,minnow,-2.396617889404297,-5.021617889404297
sardine,cod,-2.4271907806396484,-4.802190780639648
sardine,herring,-2.6364479064941406,-4.886447906494141
sardine,salmon,-2.590557098388672,-4.965557098388672
sardine,trout,-2.454456329345703,-5.079456329345703
sardine,eel,-2.4842758178710938,-4.859275817871094
sardine,flounder,-2.483274459838867,-5.108274459838867
sardine,mackerel,-2.408466339111328,-4.908466339111328
sardine,tuna,-2.5019378662109375,-4.7519378662109375
sardine,seahorse,-2.5897178649902344,-5.339717864990234
sardine,shark,-2.539813995361328,-5.039813995361328
sardine,bee,-2.488780975341797,-4.988780975341797
sardine,hornet,-2.67169189453125,-5.29669189453125
sardine,wasp,-2.641691207885742,-5.141691207885742
sardine,ant,-2.6240310668945312,-4.999031066894531
sardine,beetle,-2.675405502319336,-5.300405502319336
sardine,ladybird,-2.789825439453125,-4.414825439453125
sardine,butterfly,-2.5421066284179688,-5.042106628417969
sardine,moth,-2.6211185455322266,-5.121118545532227
sardine,cockroach,-2.4987411499023438,-5.123741149902344
sardine,cricket,-2.64984130859375,-5.02484130859375
sardine,grasshopper,-2.6419754028320312,-5.266975402832031
sardine,locust,-2.7124252319335938,-5.087425231933594
sardine,dragonfly,-2.636842727661133,-5.386842727661133
sardine,flea,-2.6832962036132812,-5.058296203613281
sardine,housefly,-2.6034183502197266,-5.353418350219727
sardine,mosquito,-2.6489906311035156,-5.148990631103516
sardine,stick_insect,-2.7506885528564453,-5.375688552856445
sardine,termite,-2.6044960021972656,-5.229496002197266
sardine,centipede,-2.703380584716797,-5.203380584716797
sardine,millipede,-2.6285247802734375,-5.3785247802734375
sardine,scorpion,-2.8418312072753906,-5.341831207275391
sardine,spider,-2.6538143157958984,-5.028814315795898
sardine,tarantula,-2.787172317504883,-5.662172317504883
sardine,crab,-2.4814414978027344,-4.731441497802734
sardine,crayfish,-2.471660614013672,-5.096660614013672
sardine,lobster,-2.583171844482422,-5.083171844482422
sardine,prawn,-2.5578956604003906,-4.557895660400391
sardine,shrimp,-2.492229461669922,-4.492229461669922
sardine,slug,-2.6760997772216797,-5.17609977722168
sardine,snail,-2.615232467651367,-5.115232467651367
sardine,clam,-2.470733642578125,-4.970733642578125
sardine,mussel,-2.3995361328125,-4.8995361328125
sardine,scallop,-2.5059947967529297,-5.00599479675293
sardine,oyster,-2.4738197326660156,-4.973819732666016
sardine,squid,-2.5219173431396484,-4.896917343139648
sardine,octopus,-2.586843490600586,-5.336843490600586
sardine,worm,-2.714437484741211,-5.214437484741211
sardine,jellyfish,-2.485811233520508,-4.985811233520508
salmon,bat,-2.567472457885742,-5.192472457885742
salmon,bear,-2.449909210205078,-4.949909210205078
salmon,cat,-2.475828170776367,-4.850828170776367
salmon,cheetah,-2.4611968994140625,-5.2111968994140625
salmon,leopard,-2.586038589477539,-5.211038589477539
salmon,lion,-2.6446533203125,-5.1446533203125
salmon,panther,-2.5968589782714844,-5.096858978271484
salmon,tiger,-2.6904468536376953,-5.190446853637695
salmon,dog,-2.5876922607421875,-4.9626922607421875
salmon,fox,-2.313661575317383,-4.938661575317383
salmon,hyena,-2.6740646362304688,-5.299064636230469
salmon,wolf,-2.3675804138183594,-4.867580413818359
salmon,raccoon,-2.3783531188964844,-5.128353118896484
salmon,skunk,-2.541595458984375,-5.291595458984375
salmon,otter,-2.416322708129883,-5.166322708129883
salmon,beaver,-2.5336132049560547,-5.283613204956055
salmon,chipmunk,-2.603242874145508,-5.228242874145508
salmon,squirrel,-2.627887725830078,-5.252887725830078
salmon,gerbil,-2.7802391052246094,-5.405239105224609
salmon,guinea_pig,-2.6280384063720703,-5.37803840637207
salmon,hamster,-2.4900131225585938,-5.115013122558594
salmon,mouse,-2.605518341064453,-5.230518341064453
salmon,porcupine,-2.6441307067871094,-5.394130706787109
salmon,rat,-2.6453990936279297,-5.27039909362793
salmon,buffalo,-2.5859832763671875,-4.8359832763671875
salmon,cow,-2.5161304473876953,-4.891130447387695
salmon,ox,-2.4620418548583984,-5.274541854858398
salmon,goat,-2.4873790740966797,-5.11237907409668
salmon,sheep,-2.576993942260742,-5.326993942260742
salmon,deer,-2.2817020416259766,-5.156702041625977
salmon,moose,-2.412260055541992,-5.162260055541992
salmon,giraffe,-2.796232223510742,-5.546232223510742
salmon,camel,-2.4611682891845703,-5.33616828918457
salmon,hippo,-2.3965816497802734,-5.396581649780273
salmon,llama,-2.4477005004882812,-5.322700500488281
salmon,pig,-2.475706100463867,-5.100706100463867
salmon,donkey,-2.625244140625,-5.125244140625
salmon,horse,-2.6145076751708984,-5.114507675170898
salmon,pony,-2.701234817504883,-5.201234817504883
salmon,zebra,-2.5370330810546875,-5.2870330810546875
salmon,rhino,-2.515636444091797,-5.265636444091797
salmon,gorilla,-2.5392799377441406,-5.539279937744141
salmon,monkey,-2.5931434631347656,-5.218143463134766
salmon,hedgehog,-2.544170379638672,-5.419170379638672
salmon,rabbit,-2.5851879119873047,-5.210187911987305
salmon,seal,-2.338397979736328,-4.838397979736328
salmon,walrus,-2.6356983184814453,-5.260698318481445
salmon,dolphin,-2.616270065307617,-4.991270065307617
salmon,whale,-2.4608802795410156,-5.085880279541016
salmon,elephant,-2.5924320220947266,-5.217432022094727
salmon,kangaroo,-2.640899658203125,-5.390899658203125
salmon,platypus,-2.6556053161621094,-5.530605316162109
salmon,crocodile,-2.4999961853027344,-5.124996185302734
salmon,alligator,-2.5016651153564453,-5.251665115356445
salmon,lizard,-2.471803665161133,-5.221803665161133
salmon,iguana,-2.5416297912597656,-5.291629791259766
salmon,rattlesnake,-2.5906238555908203,-5.34062385559082
salmon,tortoise,-2.553680419921875,-4.928680419921875
salmon,turtle,-2.532999038696289,-4.907999038696289
salmon,frog,-2.4542617797851562,-5.079261779785156
salmon,toad,-2.4436511993408203,-5.19365119934082
salmon,budgie,-2.6547927856445312,-5.154792785644531
salmon,parakeet,-2.5383148193359375,-5.4133148193359375
salmon,buzzard,-2.5605850219726562,-5.435585021972656
salmon,falcon,-2.5252132415771484,-5.400213241577148
salmon,hawk,-2.371288299560547,-4.996288299560547
salmon,eagle,-2.4221343994140625,-5.0471343994140625
salmon,owl,-2.495870590209961,-5.120870590209961
salmon,canary,-2.5007553100585938,-5.375755310058594
salmon,magpie,-2.7232189178466797,-5.34821891784668
salmon,raven,-2.5712013244628906,-5.071201324462891
salmon,nightingale,-2.7860107421875,-4.9110107421875
salmon,robin,-2.698974609375,-5.323974609375
salmon,starling,-2.4341468811035156,-5.309146881103516
salmon,sparrow,-2.4913406372070312,-5.241340637207031
salmon,wren,-2.687084197998047,-5.437084197998047
salmon,chicken,-2.4264793395996094,-5.051479339599609
salmon,cockerel,-2.462453842163086,-4.962453842163086
salmon,turkey,-2.469667434692383,-5.344667434692383
salmon,dove,-2.460041046142578,-4.960041046142578
salmon,pigeon,-2.484771728515625,-5.109771728515625
salmon,partridge,-2.5055389404296875,-5.1305389404296875
salmon,peacock,-2.6497650146484375,-5.0247650146484375
salmon,crane,-2.494394302368164,-5.119394302368164
salmon,flamingo,-2.5986804962158203,-4.97368049621582
salmon,heron,-2.379688262939453,-5.004688262939453
salmon,duck,-2.3744544982910156,-4.874454498291016
salmon,goose,-2.5366554260253906,-5.036655426025391
salmon,pelican,-2.5170669555664062,-5.267066955566406
salmon,penguin,-2.671701431274414,-5.171701431274414
salmon,seagull,-2.4805049896240234,-4.980504989624023
salmon,swan,-2.5116424560546875,-5.1366424560546875
salmon,hummingbird,-2.5970077514648438,-5.347007751464844
salmon,kingfisher,-2.592500686645508,-5.217500686645508
salmon,woodpecker,-2.4939327239990234,-5.368932723999023
salmon,emu,-2.5318241119384766,-5.531824111938477
salmon,ostrich,-2.5308761596679688,-5.280876159667969
salmon,carp,-2.2503204345703125,-5.1253204345703125
salmon,goldfish,-2.3172855377197266,-5.067285537719727
salmon,minnow,-2.2370166778564453,-5.237016677856445
salmon,cod,-2.2744216918945312,-5.024421691894531
salmon,herring,-2.4230308532714844,-4.923030853271484
salmon,sardine,-2.4111080169677734,-5.161108016967773
salmon,trout,-2.3169593811035156,-5.066959381103516
salmon,eel,-2.255014419555664,-4.755014419555664
salmon,flounder,-2.391115188598633,-5.141115188598633
salmon,mackerel,-2.280488967895508,-5.030488967895508
salmon,tuna,-2.272869110107422,-5.022869110107422
salmon,seahorse,-2.460927963256836,-5.210927963256836
salmon,shark,-2.3173389434814453,-5.067338943481445
salmon,bee,-2.53875732421875,-4.91375732421875
salmon,hornet,-2.477783203125,-5.352783203125
salmon,wasp,-2.591093063354492,-5.216093063354492
salmon,ant,-2.693788528442383,-5.193788528442383
salmon,beetle,-2.562234878540039,-5.187234878540039
salmon,ladybird,-2.6971588134765625,-4.4471588134765625
salmon,butterfly,-2.4042510986328125,-5.1542510986328125
salmon,moth,-2.426328659057617,-5.301328659057617
salmon,cockroach,-2.4446048736572266,-5.069604873657227
salmon,cricket,-2.5799217224121094,-5.204921722412109
salmon,grasshopper,-2.4363632202148438,-5.436363220214844
salmon,locust,-2.557100296020508,-5.307100296020508
salmon,dragonfly,-2.3907108306884766,-6.015710830688477
salmon,flea,-2.363309860229492,-5.238309860229492
salmon,housefly,-2.454465866088867,-5.329465866088867
salmon,mosquito,-2.341775894165039,-5.216775894165039
salmon,stick_insect,-2.645322799682617,-5.520322799682617
salmon,termite,-2.4391651153564453,-5.314165115356445
salmon,centipede,-2.3650569915771484,-5.427556991577148
salmon,millipede,-2.3606948852539062,-5.673194885253906
salmon,scorpion,-2.506591796875,-5.381591796875
salmon,spider,-2.5880470275878906,-5.213047027587891
salmon,tarantula,-2.521146774291992,-5.646146774291992
salmon,crab,-2.483226776123047,-4.733226776123047
salmon,crayfish,-2.1090221405029297,-5.23402214050293
salmon,lobster,-2.399505615234375,-5.024505615234375
salmon,prawn,-2.478422164916992,-4.478422164916992
salmon,shrimp,-2.480409622192383,-4.480409622192383
salmon,slug,-2.6760101318359375,-5.4260101318359375
salmon,snail,-2.4504222869873047,-5.325422286987305
salmon,clam,-2.273622512817383,-5.273622512817383
salmon,mussel,-2.2198829650878906,-4.969882965087891
salmon,scallop,-2.3677005767822266,-4.992700576782227
salmon,oyster,-2.3193187713623047,-4.944318771362305
salmon,squid,-2.351268768310547,-4.976268768310547
salmon,octopus,-2.4443016052246094,-5.319301605224609
salmon,worm,-2.5570011138916016,-5.182001113891602
salmon,jellyfish,-2.4374446868896484,-5.312444686889648
trout,bat,-2.4922523498535156,-5.554752349853516
trout,bear,-2.5608177185058594,-5.435817718505859
trout,cat,-2.4948654174804688,-5.244865417480469
trout,cheetah,-2.4481449127197266,-5.573144912719727
trout,leopard,-2.5203685760498047,-5.582868576049805
trout,lion,-2.588459014892578,-5.525959014892578
trout,panther,-2.527322769165039,-5.277322769165039
trout,tiger,-2.5616798400878906,-5.561679840087891
trout,dog,-2.5080738067626953,-5.383073806762695
trout,fox,-2.152242660522461,-5.152242660522461
trout,hyena,-2.5417327880859375,-5.6667327880859375
trout,wolf,-2.288473129272461,-5.163473129272461
trout,raccoon,-2.1405563354492188,-5.265556335449219
trout,skunk,-2.5908737182617188,-5.653373718261719
trout,otter,-2.2976722717285156,-5.422672271728516
trout,beaver,-2.3837242126464844,-5.508724212646484
trout,chipmunk,-2.588998794555664,-5.588998794555664
trout,squirrel,-2.4751548767089844,-5.475154876708984
trout,gerbil,-2.647937774658203,-5.710437774658203
trout,guinea_pig,-2.6047325134277344,-5.729732513427734
trout,hamster,-2.5012893676757812,-5.501289367675781
trout,mouse,-2.5061779022216797,-5.63117790222168
trout,porcupine,-2.669687271118164,-5.544687271118164
trout,rat,-2.507753372192383,-5.570253372192383
trout,buffalo,-2.6391849517822266,-5.014184951782227
trout,cow,-2.498870849609375,-5.373870849609375
trout,ox,-2.4034900665283203,-5.46599006652832
trout,goat,-2.6418380737304688,-5.391838073730469
trout,sheep,-2.6111068725585938,-5.486106872558594
trout,deer,-2.365489959716797,-5.365489959716797
trout,moose,-2.281841278076172,-5.531841278076172
trout,giraffe,-2.8659515380859375,-5.9284515380859375
trout,camel,-2.4746170043945312,-5.537117004394531
trout,hippo,-2.5311279296875,-5.6561279296875
trout,llama,-2.546926498413086,-5.421926498413086
trout,pig,-2.658937454223633,-5.283937454223633
trout,donkey,-2.672412872314453,-5.297412872314453
trout,horse,-2.5158958435058594,-5.390895843505859
trout,pony,-2.5771846771240234,-5.389684677124023
trout,zebra,-2.480785369873047,-5.605785369873047
trout,rhino,-2.7930641174316406,-5.793064117431641
trout,gorilla,-2.5502185821533203,-5.80021858215332
trout,monkey,-2.8381996154785156,-5.713199615478516
trout,hedgehog,-2.476154327392578,-5.663654327392578
trout,rabbit,-2.5049190521240234,-5.504919052124023
trout,seal,-2.3880176544189453,-5.513017654418945
trout,walrus,-2.7380828857421875,-5.7380828857421875
trout,dolphin,-2.3989429473876953,-5.398942947387695
trout,whale,-2.5460033416748047,-5.421003341674805
trout,elephant,-2.3943958282470703,-5.58189582824707
trout,kangaroo,-2.6407947540283203,-5.70329475402832
trout,platypus,-2.763296127319336,-6.075796127319336
trout,crocodile,-2.3345489501953125,-5.4595489501953125
trout,alligator,-2.3934364318847656,-5.455936431884766
trout,lizard,-2.395223617553711,-5.457723617553711
trout,iguana,-2.4858341217041016,-5.673334121704102
trout,rattlesnake,-2.585664749145508,-5.585664749145508
trout,tortoise,-2.555065155029297,-5.430065155029297
trout,turtle,-2.374614715576172,-5.374614715576172
trout,frog,-2.2990455627441406,-5.424045562744141
trout,toad,-2.408843994140625,-5.533843994140625
trout,budgie,-2.665058135986328,-5.415058135986328
trout,parakeet,-2.7474117279052734,-5.684911727905273
trout,buzzard,-2.5579910278320312,-5.432991027832031
trout,falcon,-2.5631351470947266,-5.563135147094727
trout,hawk,-2.2625083923339844,-5.262508392333984
trout,eagle,-2.3032093048095703,-5.17820930480957
trout,owl,-2.3152503967285156,-5.315250396728516
trout,canary,-2.549713134765625,-5.487213134765625
trout,magpie,-2.6562976837158203,-5.46879768371582
trout,raven,-2.506591796875,-5.381591796875
trout,nightingale,-2.8209667205810547,-5.320966720581055
trout,robin,-2.693695068359375,-5.568695068359375
trout,starling,-2.409151077270508,-5.534151077270508
trout,sparrow,-2.4400482177734375,-5.3150482177734375
trout,wren,-2.612436294555664,-5.612436294555664
trout,chicken,-2.5694007873535156,-5.569400787353516
trout,cockerel,-2.603078842163086,-5.228078842163086
trout,turkey,-2.4107494354248047,-5.723249435424805
trout,dove,-2.3864173889160156,-5.386417388916016
trout,pigeon,-2.3891944885253906,-5.389194488525391
trout,partridge,-2.459918975830078,-5.272418975830078
trout,peacock,-2.788370132446289,-5.538370132446289
trout,crane,-2.385244369506836,-5.385244369506836
trout,flamingo,-2.6183700561523438,-5.368370056152344
trout,heron,-2.445993423461914,-5.320993423461914
trout,duck,-2.3334503173828125,-5.2084503173828125
trout,goose,-2.4197349548339844,-5.419734954833984
trout,pelican,-2.430601119995117,-5.555601119995117
trout,penguin,-2.5748252868652344,-5.574825286865234
trout,seagull,-2.592184066772461,-5.467184066772461
trout,swan,-2.593006134033203,-5.343006134033203
trout,hummingbird,-2.420530319213867,-5.670530319213867
trout,kingfisher,-2.470205307006836,-5.657705307006836
trout,woodpecker,-2.4274063110351562,-5.552406311035156
trout,emu,-2.408121109008789,-5.533121109008789
trout,ostrich,-2.552885055541992,-5.740385055541992
trout,carp,-2.2494449615478516,-5.249444961547852
trout,goldfish,-2.3259506225585938,-5.325950622558594
trout,minnow,-2.232959747314453,-5.357959747314453
trout,cod,-2.211181640625,-5.336181640625
trout,herring,-2.5951595306396484,-5.345159530639648
trout,sardine,-2.5403823852539062,-5.415382385253906
trout,salmon,-2.3230628967285156,-5.198062896728516
trout,eel,-2.272869110107422,-5.272869110107422
trout,flounder,-2.325193405151367,-5.325193405151367
trout,mackerel,-2.2385597229003906,-5.488559722900391
trout,tuna,-2.3677501678466797,-5.49275016784668
trout,seahorse,-2.549884796142578,-5.549884796142578
trout,shark,-2.4101104736328125,-5.2851104736328125
trout,bee,-2.412019729614258,-5.412019729614258
trout,hornet,-2.630495071411133,-5.505495071411133
trout,wasp,-2.469289779663086,-5.531789779663086
trout,ant,-2.5435867309570312,-5.481086730957031
trout,beetle,-2.3344058990478516,-5.584405899047852
trout,ladybird,-2.6979236602783203,-4.57292366027832
trout,butterfly,-2.369403839111328,-5.619403839111328
trout,moth,-2.3928089141845703,-5.51780891418457
trout,cockroach,-2.3195018768310547,-5.507001876831055
trout,cricket,-2.4709243774414062,-5.470924377441406
trout,grasshopper,-2.2784175872802734,-5.528417587280273
trout,locust,-2.622224807739258,-5.622224807739258
trout,dragonfly,-2.3861312866210938,-5.698631286621094
trout,flea,-2.538829803466797,-5.538829803466797
trout,housefly,-2.4516429901123047,-5.764142990112305
trout,mosquito,-2.4299087524414062,-5.429908752441406
trout,stick_insect,-2.4960155487060547,-5.683515548706055
trout,termite,-2.5261898040771484,-5.588689804077148
trout,centipede,-2.4079456329345703,-5.59544563293457
trout,millipede,-2.2715349197387695,-5.8965349197387695
trout,scorpion,-2.5746517181396484,-5.574651718139648
trout,spider,-2.6004295349121094,-5.537929534912109
trout,tarantula,-2.6627979278564453,-5.787797927856445
trout,crab,-2.4581241607666016,-5.208124160766602
trout,crayfish,-2.148408889770508,-5.710908889770508
trout,lobster,-2.4731388092041016,-5.348138809204102
trout,prawn,-2.4690093994140625,-5.0940093994140625
trout,shrimp,-2.4740638732910156,-4.724063873291016
trout,slug,-2.6124744415283203,-5.67497444152832
trout,snail,-2.429330825805664,-5.554330825805664
trout,clam,-2.1547927856445312,-5.467292785644531
trout,mussel,-2.077058792114258,-5.202058792114258
trout,scallop,-2.383798599243164,-5.321298599243164
trout,oyster,-2.4340972900390625,-5.4340972900390625
trout,squid,-2.333730697631836,-5.521230697631836
trout,octopus,-2.476236343383789,-5.601236343383789
trout,worm,-2.483905792236328,-5.608905792236328
trout,jellyfish,-2.4778079986572266,-5.602807998657227
eel,bat,-2.508584976196289,-5.008584976196289
eel,bear,-2.6477127075195312,-5.147712707519531
eel,cat,-2.4504623413085938,-4.825462341308594
eel,cheetah,-2.542043685913086,-5.167043685913086
eel,leopard,-2.6572799682617188,-5.157279968261719
eel,lion,-2.5811233520507812,-4.956123352050781
eel,panther,-2.7046146392822266,-4.954614639282227
eel,tiger,-2.5517330169677734,-5.051733016967773
eel,dog,-2.544910430908203,-4.919910430908203
eel,fox,-2.322887420654297,-5.135387420654297
eel,hyena,-2.580169677734375,-5.330169677734375
eel,wolf,-2.5484466552734375,-4.9234466552734375
eel,raccoon,-2.466165542602539,-5.091165542602539
eel,skunk,-2.5800857543945312,-5.080085754394531
eel,otter,-2.4545726776123047,-5.204572677612305
eel,beaver,-2.4909305572509766,-5.240930557250977
eel,chipmunk,-2.6421241760253906,-5.267124176025391
eel,squirrel,-2.552326202392578,-5.052326202392578
eel,gerbil,-2.5726661682128906,-5.447666168212891
eel,guinea_pig,-2.7468509674072266,-5.371850967407227
eel,hamster,-2.447477340698242,-5.072477340698242
eel,mouse,-2.552490234375,-5.052490234375
eel,porcupine,-2.6972293853759766,-5.447229385375977
eel,rat,-2.472105026245117,-4.972105026245117
eel,buffalo,-2.7489700317382812,-4.748970031738281
eel,cow,-2.409576416015625,-4.909576416015625
eel,ox,-2.4657325744628906,-5.215732574462891
eel,goat,-2.6416168212890625,-5.0166168212890625
eel,sheep,-2.6194705963134766,-4.994470596313477
eel,deer,-2.3981800079345703,-5.14818000793457
eel,moose,-2.459989547729492,-5.334989547729492
eel,giraffe,-2.793071746826172,-5.418071746826172
eel,camel,-2.5124855041503906,-5.137485504150391
eel,hippo,-2.5092639923095703,-5.00926399230957
eel,llama,-2.4777164459228516,-5.227716445922852
eel,pig,-2.6120452880859375,-4.8620452880859375
eel,donkey,-2.738698959350586,-4.863698959350586
eel,horse,-2.4781036376953125,-4.9781036376953125
eel,pony,-2.7072505950927734,-4.957250595092773
eel,zebra,-2.6711997985839844,-5.046199798583984
eel,rhino,-2.714313507080078,-4.964313507080078
eel,gorilla,-2.5779476165771484,-5.327947616577148
eel,monkey,-2.621969223022461,-5.121969223022461
eel,hedgehog,-2.6458740234375,-5.0208740234375
eel,rabbit,-2.6244735717773438,-4.999473571777344
eel,seal,-2.4322738647460938,-4.932273864746094
eel,walrus,-2.806529998779297,-5.306529998779297
eel,dolphin,-2.3564205169677734,-4.731420516967773
eel,whale,-2.511507034301758,-4.886507034301758
eel,elephant,-2.566499710083008,-5.191499710083008
eel,kangaroo,-2.654153823852539,-5.404153823852539
eel,platypus,-2.615751266479492,-5.365751266479492
eel,crocodile,-2.4349708557128906,-4.809970855712891
eel,alligator,-2.5081844329833984,-5.008184432983398
eel,lizard,-2.438089370727539,-4.938089370727539
eel,iguana,-2.4215450286865234,-5.296545028686523
eel,rattlesnake,-2.559396743774414,-5.059396743774414
eel,tortoise,-2.512758255004883,-5.012758255004883
eel,turtle,-2.398731231689453,-4.898731231689453
eel,frog,-2.313455581665039,-4.938455581665039
eel,toad,-2.500690460205078,-5.000690460205078
eel,budgie,-2.7912235260009766,-4.791223526000977
eel,parakeet,-2.513721466064453,-5.263721466064453
eel,buzzard,-2.5047607421875,-5.1297607421875
eel,falcon,-2.5737972259521484,-5.323797225952148
eel,hawk,-2.5665454864501953,-5.066545486450195
eel,eagle,-2.583354949951172,-5.208354949951172
eel,owl,-2.6839733123779297,-5.05897331237793
eel,canary,-2.519857406616211,-5.269857406616211
eel,magpie,-2.7119693756103516,-5.086969375610352
eel,raven,-2.5211009979248047,-4.896100997924805
eel,nightingale,-2.788961410522461,-4.913961410522461
eel,robin,-2.6795215606689453,-5.304521560668945
eel,starling,-2.4450416564941406,-5.070041656494141
eel,sparrow,-2.5344161987304688,-4.909416198730469
eel,wren,-2.6467838287353516,-5.396783828735352
eel,chicken,-2.4416027069091797,-4.94160270690918
eel,cockerel,-2.5077342987060547,-4.632734298706055
eel,turkey,-2.5086746215820312,-5.133674621582031
eel,dove,-2.5436859130859375,-4.9186859130859375
eel,pigeon,-2.5141639709472656,-4.764163970947266
eel,partridge,-2.5378551483154297,-4.91285514831543
eel,peacock,-2.5903072357177734,-5.090307235717773
eel,crane,-2.427928924560547,-4.927928924560547
eel,flamingo,-2.7226104736328125,-4.9726104736328125
eel,heron,-2.5080127716064453,-5.133012771606445
eel,duck,-2.4759063720703125,-4.8509063720703125
eel,goose,-2.565418243408203,-4.815418243408203
eel,pelican,-2.4666481018066406,-5.216648101806641
eel,penguin,-2.6123828887939453,-5.112382888793945
eel,seagull,-2.5437850952148438,-4.918785095214844
eel,swan,-2.463663101196289,-5.088663101196289
eel,hummingbird,-2.563058853149414,-5.188058853149414
eel,kingfisher,-2.6192169189453125,-5.2442169189453125
eel,woodpecker,-2.5511817932128906,-5.176181793212891
eel,emu,-2.749818801879883,-5.249818801879883
eel,ostrich,-2.525035858154297,-5.400035858154297
eel,carp,-2.2062931060791016,-4.956293106079102
eel,goldfish,-2.4052810668945312,-5.030281066894531
eel,minnow,-2.282817840576172,-5.157817840576172
eel,cod,-2.2936553955078125,-4.9186553955078125
eel,herring,-2.455842971801758,-4.955842971801758
eel,sardine,-2.410196304321289,-4.910196304321289
eel,salmon,-2.204071044921875,-4.704071044921875
eel,trout,-2.3182220458984375,-5.0682220458984375
eel,flounder,-2.4521522521972656,-4.952152252197266
eel,mackerel,-2.281749725341797,-4.906749725341797
eel,tuna,-2.167875289916992,-4.917875289916992
eel,seahorse,-2.532978057861328,-5.032978057861328
eel,shark,-2.330415725708008,-4.830415725708008
eel,bee,-2.5448532104492188,-4.919853210449219
eel,hornet,-2.522350311279297,-5.147350311279297
eel,wasp,-2.46044921875,-5.08544921875
eel,ant,-2.6574039459228516,-5.032403945922852
eel,beetle,-2.400064468383789,-5.150064468383789
eel,ladybird,-2.787137985229492,-4.287137985229492
eel,butterfly,-2.3627758026123047,-4.987775802612305
eel,moth,-2.459228515625,-5.271728515625
eel,cockroach,-2.286203384399414,-5.036203384399414
eel,cricket,-2.424886703491211,-4.924886703491211
eel,grasshopper,-2.423795700073242,-5.298795700073242
eel,locust,-2.5576858520507812,-5.182685852050781
eel,dragonfly,-2.3941097259521484,-5.269109725952148
eel,flea,-2.5644569396972656,-4.939456939697266
eel,housefly,-2.3899707794189453,-5.389970779418945
eel,mosquito,-2.4499473571777344,-4.949947357177734
eel,stick_insect,-2.6021995544433594,-5.227199554443359
eel,termite,-2.4689388275146484,-5.218938827514648
eel,centipede,-2.2825183868408203,-5.15751838684082
eel,millipede,-2.3356380462646484,-5.335638046264648
eel,scorpion,-2.5122509002685547,-5.012250900268555
eel,spider,-2.4402008056640625,-5.0652008056640625
eel,tarantula,-2.6387367248535156,-5.263736724853516
eel,crab,-2.363983154296875,-4.738983154296875
eel,crayfish,-2.1926727294921875,-5.1926727294921875
eel,lobster,-2.2925491333007812,-4.917549133300781
eel,prawn,-2.60321044921875,-4.47821044921875
eel,shrimp,-2.5394515991210938,-4.539451599121094
eel,slug,-2.312204360961914,-5.062204360961914
