idx,hypernym_pred,negative_pred,hypernym_yes,negative_yes
7037,No,No,0.4884052872657776,0.25035572052001953
7038,No,No,0.4884052872657776,0.16652579605579376
7039,No,No,0.4884052872657776,0.1637997329235077
7040,No,No,0.4884052872657776,0.24982039630413055
7041,Yes,No,0.9095350503921509,0.03353498503565788
7042,Yes,No,0.9095350503921509,0.029129428789019585
7043,Yes,No,0.9095350503921509,0.43346086144447327
7044,Yes,No,0.9095350503921509,0.065168596804142
7045,No,No,0.39418646693229675,0.08158739656209946
7046,No,No,0.39418646693229675,0.04607987403869629
7047,No,No,0.39418646693229675,0.06864827126264572
7048,No,No,0.39418646693229675,0.10160043090581894
7049,Yes,No,0.7919341325759888,0.04346718639135361
7050,Yes,No,0.7919341325759888,0.13211610913276672
7051,Yes,No,0.7919341325759888,0.07695342600345612
7052,Yes,No,0.7919341325759888,0.10486334562301636
7053,Yes,No,0.9199704527854919,0.07845258712768555
7054,Yes,No,0.9199704527854919,0.10176610201597214
7055,Yes,No,0.9199704527854919,0.03564346581697464
7056,Yes,No,0.9199704527854919,0.05420394986867905
7057,Yes,No,0.9245981574058533,0.037230364978313446
7058,Yes,No,0.9245981574058533,0.0414244681596756
7059,Yes,Yes,0.9245981574058533,0.7595922946929932
7060,Yes,No,0.9245981574058533,0.052264340221881866
7061,Yes,No,0.8255600333213806,0.1996248960494995
7062,Yes,No,0.8255600333213806,0.06342150270938873
7063,Yes,No,0.8255600333213806,0.4842706024646759
7064,Yes,Yes,0.8255600333213806,0.6761304140090942
7065,No,No,0.41088974475860596,0.13421452045440674
7066,No,No,0.41088974475860596,0.05476414039731026
7067,No,No,0.41088974475860596,0.10193639248609543
7068,No,No,0.41088974475860596,0.21296542882919312
7069,Yes,No,0.9292243123054504,0.047879818826913834
7070,Yes,No,0.9292243123054504,0.06713463366031647
7071,Yes,No,0.9292243123054504,0.050188418477773666
7072,Yes,No,0.9292243123054504,0.0791480764746666
7073,Yes,No,0.9571224451065063,0.0410752147436142
7074,Yes,No,0.9571224451065063,0.07910222560167313
7075,Yes,No,0.9571224451065063,0.05042373389005661
7076,Yes,No,0.9571224451065063,0.16251111030578613
7077,Yes,No,0.9450787901878357,0.03673071414232254
7078,Yes,No,0.9450787901878357,0.0410752147436142
7079,Yes,No,0.9450787901878357,0.06249069795012474
7080,Yes,No,0.9450787901878357,0.025289203971624374
7081,Yes,No,0.7484025359153748,0.03684446960687637
7082,Yes,No,0.7484025359153748,0.10912516713142395
7083,Yes,No,0.7484025359153748,0.08746038377285004
7084,Yes,No,0.7484025359153748,0.048123352229595184
7085,Yes,No,0.9372771978378296,0.09774208068847656
7086,Yes,No,0.9372771978378296,0.17575332522392273
7087,Yes,No,0.9372771978378296,0.05113239586353302
7088,Yes,No,0.9372771978378296,0.3329147696495056
7089,Yes,No,0.9474251866340637,0.0930275022983551
7090,Yes,No,0.9474251866340637,0.04028357192873955
7091,Yes,No,0.9474251866340637,0.08350516855716705
7092,Yes,No,0.9474251866340637,0.030921561643481255
7093,No,No,0.494269996881485,0.06423559784889221
7094,No,No,0.494269996881485,0.18926025927066803
7095,No,No,0.494269996881485,0.1769103705883026
7096,No,No,0.494269996881485,0.336018443107605
7097,Yes,No,0.537732720375061,0.061002157628536224
7098,Yes,No,0.537732720375061,0.24974587559700012
7099,Yes,No,0.537732720375061,0.05497155338525772
7100,Yes,No,0.537732720375061,0.12321463972330093
7101,Yes,No,0.5369201898574829,0.032997943460941315
7102,Yes,No,0.5369201898574829,0.035263512283563614
7103,Yes,No,0.5369201898574829,0.04985540732741356
7104,Yes,No,0.5369201898574829,0.05269113555550575
7105,No,No,0.4662153124809265,0.16556711494922638
7106,No,No,0.4662153124809265,0.036748893558979034
7107,No,No,0.4662153124809265,0.049709122627973557
7108,No,Yes,0.4662153124809265,0.6596795320510864
7109,Yes,No,0.9200323820114136,0.1490609049797058
7110,Yes,No,0.9200323820114136,0.04601026698946953
7111,Yes,Yes,0.9200323820114136,0.572296142578125
7112,Yes,No,0.9200323820114136,0.0410628505051136
7113,Yes,No,0.822851300239563,0.052886828780174255
7114,Yes,No,0.822851300239563,0.04743785783648491
7115,Yes,No,0.822851300239563,0.05245514214038849
7116,Yes,No,0.822851300239563,0.26903530955314636
7117,Yes,Yes,0.6683905124664307,0.9530416131019592
7118,Yes,No,0.6683905124664307,0.06785799562931061
7119,Yes,No,0.6683905124664307,0.049684491008520126
7120,Yes,No,0.6683905124664307,0.03275696933269501
7121,Yes,No,0.808788001537323,0.21788202226161957
7122,Yes,No,0.808788001537323,0.10161536186933517
7123,Yes,No,0.808788001537323,0.16170813143253326
7124,Yes,No,0.808788001537323,0.1569770872592926
7125,Yes,No,0.7189701199531555,0.05801967903971672
7126,Yes,No,0.7189701199531555,0.07953222841024399
7127,Yes,No,0.7189701199531555,0.10809333622455597
7128,Yes,No,0.7189701199531555,0.23832236230373383
7129,Yes,No,0.9110299944877625,0.12440711259841919
7130,Yes,Yes,0.9110299944877625,0.5427491664886475
7131,Yes,No,0.9110299944877625,0.0724237710237503
7132,Yes,No,0.9110299944877625,0.1534794121980667
7133,No,No,0.4577792286872864,0.05848738178610802
7134,No,No,0.4577792286872864,0.024701548740267754
7135,No,No,0.4577792286872864,0.03426716476678848
7136,No,No,0.4577792286872864,0.08164950460195541
7137,Yes,No,0.7058412432670593,0.2146531194448471
7138,Yes,No,0.7058412432670593,0.06138819828629494
7139,Yes,No,0.7058412432670593,0.41368499398231506
7140,Yes,No,0.7058412432670593,0.09638595581054688
7141,Yes,No,0.9134582281112671,0.3466795086860657
7142,Yes,No,0.9134582281112671,0.12075991183519363
7143,Yes,No,0.9134582281112671,0.07182430475950241
7144,Yes,No,0.9134582281112671,0.14881107211112976
7145,Yes,No,0.8377331495285034,0.19208914041519165
7146,Yes,No,0.8377331495285034,0.10601875931024551
7147,Yes,No,0.8377331495285034,0.24812470376491547
7148,Yes,No,0.8377331495285034,0.22680950164794922
7149,Yes,No,0.9117599129676819,0.38613247871398926
7150,Yes,No,0.9117599129676819,0.3063333332538605
7151,Yes,No,0.9117599129676819,0.06616826355457306
7152,Yes,Yes,0.9117599129676819,0.5662516951560974
7153,Yes,No,0.9304714798927307,0.051654960960149765
7154,Yes,No,0.9304714798927307,0.28590527176856995
7155,Yes,No,0.9304714798927307,0.04809582605957985
7156,Yes,No,0.9304714798927307,0.03958273306488991
7157,No,Yes,0.47622156143188477,0.5207173824310303
7158,No,No,0.47622156143188477,0.057038914412260056
7159,No,No,0.47622156143188477,0.1358671933412552
7160,No,No,0.47622156143188477,0.03933649882674217
7161,Yes,No,0.8012083172798157,0.07061556726694107
7162,Yes,No,0.8012083172798157,0.18596197664737701
7163,Yes,No,0.8012083172798157,0.23237881064414978
7164,Yes,No,0.8012083172798157,0.07801814377307892
7165,Yes,No,0.9543287754058838,0.08821330964565277
7166,Yes,No,0.9543287754058838,0.16782955825328827
7167,Yes,No,0.9543287754058838,0.031405579298734665
7168,Yes,No,0.9543287754058838,0.0664052963256836
7169,Yes,No,0.92535001039505,0.04735175520181656
7170,Yes,No,0.92535001039505,0.04243055358529091
7171,Yes,No,0.92535001039505,0.1227201595902443
7172,Yes,No,0.92535001039505,0.13981924951076508
7173,Yes,No,0.9623014330863953,0.28516843914985657
7174,Yes,No,0.9623014330863953,0.0447302982211113
7175,Yes,No,0.9623014330863953,0.13981924951076508
7176,Yes,No,0.9623014330863953,0.23695863783359528
7177,Yes,No,0.8794739842414856,0.22827906906604767
7178,Yes,No,0.8794739842414856,0.09542129933834076
7179,Yes,No,0.8794739842414856,0.08686899393796921
7180,Yes,No,0.8794739842414856,0.37572532892227173
7181,Yes,No,0.6246534585952759,0.06374762207269669
7182,Yes,No,0.6246534585952759,0.09225129336118698
7183,Yes,No,0.6246534585952759,0.09283536672592163
7184,Yes,No,0.6246534585952759,0.17412379384040833
7185,Yes,No,0.9065595865249634,0.07864496856927872
7186,Yes,No,0.9065595865249634,0.18644468486309052
7187,Yes,No,0.9065595865249634,0.15070857107639313
7188,Yes,No,0.9065595865249634,0.03590844199061394
7189,Yes,No,0.9493195414543152,0.07084695249795914
7190,Yes,No,0.9493195414543152,0.06653156876564026
7191,Yes,No,0.9493195414543152,0.04504624009132385
7192,Yes,No,0.9493195414543152,0.1148095652461052
7193,Yes,No,0.9157242774963379,0.03735632076859474
7194,Yes,No,0.9157242774963379,0.08469607681035995
7195,Yes,No,0.9157242774963379,0.051566265523433685
7196,Yes,No,0.9157242774963379,0.07338301837444305
7197,Yes,No,0.9365804195404053,0.07224030792713165
7198,Yes,No,0.9365804195404053,0.43793269991874695
7199,Yes,No,0.9365804195404053,0.28186818957328796
7200,Yes,No,0.9365804195404053,0.03591242805123329
7201,Yes,No,0.9502009749412537,0.11159870773553848
7202,Yes,No,0.9502009749412537,0.03970681503415108
7203,Yes,No,0.9502009749412537,0.054348964244127274
7204,Yes,No,0.9502009749412537,0.07224030792713165
7205,Yes,No,0.8036797046661377,0.11788301914930344
7206,Yes,No,0.8036797046661377,0.07382213324308395
7207,Yes,No,0.8036797046661377,0.06903084367513657
7208,Yes,No,0.8036797046661377,0.06474624574184418
7209,Yes,No,0.9394484758377075,0.20795989036560059
7210,Yes,No,0.9394484758377075,0.028570178896188736
7211,Yes,No,0.9394484758377075,0.11785296350717545
7212,Yes,No,0.9394484758377075,0.04029817506670952
7213,Yes,No,0.9273462295532227,0.026598436757922173
7214,Yes,No,0.9273462295532227,0.12097782641649246
7215,Yes,No,0.9273462295532227,0.3691485524177551
7216,Yes,No,0.9273462295532227,0.04766840487718582
7217,Yes,No,0.9556447267532349,0.04180819168686867
7218,Yes,No,0.9556447267532349,0.07591605931520462
7219,Yes,No,0.9556447267532349,0.04512277990579605
7220,Yes,No,0.9556447267532349,0.06609662622213364
7221,Yes,No,0.9273163080215454,0.02320280484855175
7222,Yes,No,0.9273163080215454,0.0921202152967453
7223,Yes,No,0.9273163080215454,0.15367694199085236
7224,Yes,No,0.9273163080215454,0.08856823295354843
7225,Yes,No,0.9499804377555847,0.1920747309923172
7226,Yes,No,0.9499804377555847,0.05253095552325249
7227,Yes,No,0.9499804377555847,0.047593068331480026
7228,Yes,No,0.9499804377555847,0.14175845682621002
7229,Yes,No,0.9422013759613037,0.04697277024388313
7230,Yes,No,0.9422013759613037,0.048533495515584946
7231,Yes,No,0.9422013759613037,0.17927029728889465
7232,Yes,No,0.9422013759613037,0.06787877529859543
7233,Yes,No,0.8889525532722473,0.03361847251653671
7234,Yes,No,0.8889525532722473,0.05792761966586113
7235,Yes,No,0.8889525532722473,0.061499323695898056
7236,Yes,No,0.8889525532722473,0.10776526480913162
7237,Yes,No,0.6553043723106384,0.08105649054050446
7238,Yes,No,0.6553043723106384,0.1108117401599884
7239,Yes,No,0.6553043723106384,0.04675755277276039
7240,Yes,No,0.6553043723106384,0.30404216051101685
7241,Yes,No,0.9367037415504456,0.06579912453889847
7242,Yes,No,0.9367037415504456,0.03557989001274109
7243,Yes,No,0.9367037415504456,0.10965599119663239
7244,Yes,No,0.9367037415504456,0.05215538293123245
7245,Yes,No,0.842844545841217,0.049205224961042404
7246,Yes,No,0.842844545841217,0.08277962356805801
7247,Yes,No,0.842844545841217,0.06940434873104095
7248,Yes,No,0.842844545841217,0.05463182553648949
7249,Yes,No,0.9513055086135864,0.03891080990433693
7250,Yes,No,0.9513055086135864,0.04998001456260681
7251,Yes,No,0.9513055086135864,0.06574411690235138
7252,Yes,No,0.9513055086135864,0.09280127286911011
7253,Yes,Yes,0.8069648146629333,0.6577773690223694
7254,Yes,No,0.8069648146629333,0.10352250188589096
7255,Yes,No,0.8069648146629333,0.044846631586551666
7256,Yes,No,0.8069648146629333,0.21340259909629822
7257,Yes,No,0.7094951868057251,0.19933903217315674
7258,Yes,No,0.7094951868057251,0.09074600040912628
7259,Yes,No,0.7094951868057251,0.14009058475494385
7260,Yes,No,0.7094951868057251,0.12841357290744781
7261,Yes,Yes,0.8596959114074707,0.674912691116333
7262,Yes,No,0.8596959114074707,0.2976352572441101
7263,Yes,No,0.8596959114074707,0.35978975892066956
7264,Yes,No,0.8596959114074707,0.30623555183410645
7265,Yes,No,0.9120565056800842,0.35978975892066956
7266,Yes,No,0.9120565056800842,0.07588673382997513
7267,Yes,No,0.9120565056800842,0.11710945516824722
7268,Yes,No,0.9120565056800842,0.09626822918653488
7269,Yes,No,0.623461127281189,0.06301707774400711
7270,Yes,No,0.623461127281189,0.08830100297927856
7271,Yes,No,0.623461127281189,0.27123719453811646
7272,Yes,No,0.623461127281189,0.05064442753791809
7273,Yes,No,0.9404289126396179,0.035227805376052856
7274,Yes,No,0.9404289126396179,0.03147745132446289
7275,Yes,No,0.9404289126396179,0.033926598727703094
7276,Yes,No,0.9404289126396179,0.04221431538462639
7277,Yes,No,0.9215307831764221,0.07073933631181717
7278,Yes,No,0.9215307831764221,0.08326679468154907
7279,Yes,No,0.9215307831764221,0.03759368881583214
7280,Yes,No,0.9215307831764221,0.050617050379514694
7281,Yes,No,0.9109098315238953,0.20058171451091766
7282,Yes,No,0.9109098315238953,0.055783532559871674
7283,Yes,No,0.9109098315238953,0.057740554213523865
7284,Yes,No,0.9109098315238953,0.06608058512210846
7285,No,No,0.45631998777389526,0.0779278501868248
7286,No,No,0.45631998777389526,0.10090836137533188
7287,No,No,0.45631998777389526,0.07114905118942261
7288,No,No,0.45631998777389526,0.0741877555847168
7289,Yes,Yes,0.8442206382751465,0.5290154218673706
7290,Yes,No,0.8442206382751465,0.07329489290714264
7291,Yes,No,0.8442206382751465,0.08748458325862885
7292,Yes,No,0.8442206382751465,0.06995956599712372
7293,Yes,No,0.89473956823349,0.06040499731898308
7294,Yes,No,0.89473956823349,0.0544324554502964
7295,Yes,No,0.89473956823349,0.03556874021887779
7296,Yes,No,0.89473956823349,0.05888063833117485
7297,Yes,No,0.9484724998474121,0.029517870396375656
7298,Yes,No,0.9484724998474121,0.053825996816158295
7299,Yes,No,0.9484724998474121,0.05072028189897537
7300,Yes,No,0.9484724998474121,0.02829866111278534
7301,Yes,No,0.9622049927711487,0.03484237566590309
7302,Yes,No,0.9622049927711487,0.046122413128614426
7303,Yes,No,0.9622049927711487,0.041489534080028534
7304,Yes,No,0.9622049927711487,0.04801950231194496
7305,Yes,No,0.7753072381019592,0.20616909861564636
7306,Yes,No,0.7753072381019592,0.07118876278400421
7307,Yes,No,0.7753072381019592,0.06967562437057495
7308,Yes,No,0.7753072381019592,0.1208583265542984
7309,No,No,0.3194715976715088,0.11737451702356339
7310,No,No,0.3194715976715088,0.04401540383696556
7311,No,No,0.3194715976715088,0.15041464567184448
7312,No,No,0.3194715976715088,0.02451382577419281
7313,Yes,No,0.9551166296005249,0.04312198609113693
7314,Yes,No,0.9551166296005249,0.05130947008728981
7315,Yes,No,0.9551166296005249,0.10109486430883408
7316,Yes,No,0.9551166296005249,0.10079490393400192
7317,Yes,No,0.8846681118011475,0.09359424561262131
7318,Yes,No,0.8846681118011475,0.05130947008728981
7319,Yes,No,0.8846681118011475,0.0894528403878212
7320,Yes,No,0.8846681118011475,0.08355698734521866
7321,Yes,No,0.9448078870773315,0.048729248344898224
7322,Yes,No,0.9448078870773315,0.05453718826174736
7323,Yes,No,0.9448078870773315,0.0854707807302475
7324,Yes,No,0.9448078870773315,0.30389490723609924
7325,Yes,No,0.9576248526573181,0.04470596835017204
7326,Yes,No,0.9576248526573181,0.06029118597507477
7327,Yes,No,0.9576248526573181,0.03865307569503784
7328,Yes,No,0.9576248526573181,0.042735617607831955
7329,Yes,No,0.8994426727294922,0.1617724597454071
7330,Yes,No,0.8994426727294922,0.05308598279953003
7331,Yes,No,0.8994426727294922,0.028049752116203308
7332,Yes,No,0.8994426727294922,0.05412839353084564
7333,Yes,No,0.9238421320915222,0.04360589385032654
7334,Yes,No,0.9238421320915222,0.18523642420768738
7335,Yes,No,0.9238421320915222,0.20778581500053406
7336,Yes,No,0.9238421320915222,0.13573189079761505
7337,Yes,No,0.9348328113555908,0.0333365723490715
7338,Yes,No,0.9348328113555908,0.08417122066020966
7339,Yes,No,0.9348328113555908,0.05365792661905289
7340,Yes,No,0.9348328113555908,0.1671997755765915
7341,Yes,Yes,0.7509564161300659,0.735046923160553
7342,Yes,No,0.7509564161300659,0.036412548273801804
7343,Yes,No,0.7509564161300659,0.38508278131484985
7344,Yes,No,0.7509564161300659,0.48751625418663025
7345,Yes,No,0.81926429271698,0.07224319875240326
7346,Yes,No,0.81926429271698,0.08276592195034027
7347,Yes,No,0.81926429271698,0.11048949509859085
7348,Yes,No,0.81926429271698,0.04801872745156288
7349,Yes,No,0.8436473608016968,0.060463983565568924
7350,Yes,No,0.8436473608016968,0.14887318015098572
7351,Yes,No,0.8436473608016968,0.04973463714122772
7352,Yes,No,0.8436473608016968,0.04558783024549484
7353,Yes,No,0.9278671741485596,0.22857047617435455
7354,Yes,No,0.9278671741485596,0.10854823142290115
7355,Yes,No,0.9278671741485596,0.04210526868700981
7356,Yes,No,0.9278671741485596,0.10788257420063019
7357,Yes,No,0.9373152256011963,0.03429407626390457
7358,Yes,No,0.9373152256011963,0.035409197211265564
7359,Yes,No,0.9373152256011963,0.04845608025789261
7360,Yes,No,0.9373152256011963,0.04041903093457222
7361,Yes,No,0.600408673286438,0.04952817037701607
7362,Yes,No,0.600408673286438,0.06041363626718521
7363,Yes,No,0.600408673286438,0.04572096839547157
7364,Yes,No,0.600408673286438,0.0527130551636219
7365,Yes,No,0.9048441052436829,0.06299085170030594
7366,Yes,No,0.9048441052436829,0.48847678303718567
7367,Yes,No,0.9048441052436829,0.0992976576089859
7368,Yes,No,0.9048441052436829,0.09600939601659775
7369,Yes,No,0.7621287107467651,0.11093802005052567
7370,Yes,No,0.7621287107467651,0.1607162207365036
7371,Yes,No,0.7621287107467651,0.1501787006855011
7372,Yes,No,0.7621287107467651,0.07885999232530594
7373,Yes,No,0.8416625261306763,0.0666954517364502
7374,Yes,No,0.8416625261306763,0.11773081123828888
7375,Yes,No,0.8416625261306763,0.08204943686723709
7376,Yes,No,0.8416625261306763,0.13847628235816956
7377,Yes,No,0.7918275594711304,0.05800656974315643
7378,Yes,No,0.7918275594711304,0.1623651087284088
7379,Yes,No,0.7918275594711304,0.13135717809200287
7380,Yes,No,0.7918275594711304,0.2009282261133194
7381,Yes,No,0.8982604146003723,0.18738038837909698
7382,Yes,No,0.8982604146003723,0.10516578704118729
7383,Yes,No,0.8982604146003723,0.1862928867340088
7384,Yes,No,0.8982604146003723,0.22586515545845032
7385,Yes,No,0.8609471917152405,0.1295105516910553
7386,Yes,No,0.8609471917152405,0.246586874127388
7387,Yes,No,0.8609471917152405,0.05380665510892868
7388,Yes,No,0.8609471917152405,0.0951932743191719
7389,Yes,No,0.883661150932312,0.05251842737197876
7390,Yes,No,0.883661150932312,0.07176302373409271
7391,Yes,No,0.883661150932312,0.0501045398414135
7392,Yes,No,0.883661150932312,0.03979799151420593
7393,Yes,No,0.6524756550788879,0.073697529733181
7394,Yes,No,0.6524756550788879,0.29084885120391846
7395,Yes,No,0.6524756550788879,0.10393311083316803
7396,Yes,No,0.6524756550788879,0.1717921942472458
7397,Yes,No,0.9530550241470337,0.18501293659210205
7398,Yes,No,0.9530550241470337,0.13285061717033386
7399,Yes,No,0.9530550241470337,0.08643615245819092
7400,Yes,No,0.9530550241470337,0.050999801605939865
7401,Yes,No,0.9301790595054626,0.2229681760072708
7402,Yes,No,0.9301790595054626,0.037810686975717545
7403,Yes,No,0.9301790595054626,0.05989336222410202
7404,Yes,No,0.9301790595054626,0.272080659866333
7405,No,No,0.29932400584220886,0.08659403771162033
7406,No,No,0.29932400584220886,0.05989336222410202
7407,No,No,0.29932400584220886,0.1263028085231781
7408,No,No,0.29932400584220886,0.05609620735049248
7409,Yes,No,0.8198820948600769,0.04500662535429001
7410,Yes,No,0.8198820948600769,0.04455028846859932
7411,Yes,No,0.8198820948600769,0.38745826482772827
7412,Yes,No,0.8198820948600769,0.038063209503889084
7413,Yes,No,0.8617490530014038,0.1493609994649887
7414,Yes,No,0.8617490530014038,0.08651129901409149
7415,Yes,No,0.8617490530014038,0.0768633633852005
7416,Yes,No,0.8617490530014038,0.0629226416349411
7417,Yes,No,0.9524235725402832,0.1295505315065384
7418,Yes,No,0.9524235725402832,0.08721280843019485
7419,Yes,No,0.9524235725402832,0.054772987961769104
7420,Yes,No,0.9524235725402832,0.029438234865665436
7421,Yes,No,0.6417466402053833,0.047525905072689056
7422,Yes,No,0.6417466402053833,0.1295505315065384
7423,Yes,No,0.6417466402053833,0.06498058885335922
7424,Yes,No,0.6417466402053833,0.043657753616571426
7425,Yes,No,0.8845410943031311,0.05620930343866348
7426,Yes,No,0.8845410943031311,0.09352631121873856
7427,Yes,No,0.8845410943031311,0.0755893662571907
7428,Yes,No,0.8845410943031311,0.1207270696759224
7429,Yes,No,0.619613528251648,0.13095179200172424
7430,Yes,No,0.619613528251648,0.10863115638494492
7431,Yes,No,0.619613528251648,0.057241566479206085
7432,Yes,No,0.619613528251648,0.04698406532406807
7433,Yes,No,0.5425708293914795,0.15955094993114471
7434,Yes,No,0.5425708293914795,0.06081421673297882
7435,Yes,No,0.5425708293914795,0.09134753793478012
7436,Yes,No,0.5425708293914795,0.04742782935500145
7437,Yes,No,0.922554612159729,0.09622275829315186
7438,Yes,No,0.922554612159729,0.08597098290920258
7439,Yes,No,0.922554612159729,0.10695014894008636
7440,Yes,No,0.922554612159729,0.08019087463617325
7441,No,No,0.11718620359897614,0.08288148790597916
7442,No,No,0.11718620359897614,0.40617215633392334
7443,No,No,0.11718620359897614,0.041874296963214874
7444,No,No,0.11718620359897614,0.140071302652359
7445,Yes,No,0.9470838308334351,0.07112317532300949
7446,Yes,No,0.9470838308334351,0.18519903719425201
7447,Yes,No,0.9470838308334351,0.09384977072477341
7448,Yes,No,0.9470838308334351,0.06519915163516998
7449,Yes,No,0.8966969847679138,0.11713087558746338
7450,Yes,No,0.8966969847679138,0.03507775068283081
7451,Yes,No,0.8966969847679138,0.040313348174095154
7452,Yes,No,0.8966969847679138,0.045616693794727325
7453,Yes,No,0.9199986457824707,0.07964137196540833
7454,Yes,No,0.9199986457824707,0.08595620095729828
7455,Yes,No,0.9199986457824707,0.1256536841392517
7456,Yes,No,0.9199986457824707,0.08244381099939346
7457,Yes,No,0.936688244342804,0.06272419542074203
7458,Yes,No,0.936688244342804,0.03866145759820938
7459,Yes,No,0.936688244342804,0.249632328748703
7460,Yes,No,0.936688244342804,0.04602675139904022
7461,Yes,No,0.9289717078208923,0.06529784947633743
7462,Yes,No,0.9289717078208923,0.11814045906066895
7463,Yes,No,0.9289717078208923,0.08434627950191498
7464,Yes,No,0.9289717078208923,0.17344930768013
7465,Yes,No,0.8475142121315002,0.2900446057319641
7466,Yes,No,0.8475142121315002,0.08365938812494278
7467,Yes,No,0.8475142121315002,0.26195013523101807
7468,Yes,No,0.8475142121315002,0.18097901344299316
7469,No,No,0.40290775895118713,0.3861568868160248
7470,No,No,0.40290775895118713,0.04588761553168297
7471,No,No,0.40290775895118713,0.05943670496344566
7472,No,No,0.40290775895118713,0.08420189470052719
7473,Yes,No,0.7480772137641907,0.0931905135512352
7474,Yes,No,0.7480772137641907,0.06728789210319519
7475,Yes,No,0.7480772137641907,0.11187218129634857
7476,Yes,No,0.7480772137641907,0.08385707437992096
7477,Yes,No,0.8819929361343384,0.1064738854765892
7478,Yes,No,0.8819929361343384,0.08028353005647659
7479,Yes,No,0.8819929361343384,0.09885037690401077
7480,Yes,No,0.8819929361343384,0.1686166375875473
7481,Yes,No,0.5434707403182983,0.05847962200641632
7482,Yes,No,0.5434707403182983,0.04827051982283592
7483,Yes,No,0.5434707403182983,0.15304183959960938
7484,Yes,Yes,0.5434707403182983,0.5893584489822388
7485,Yes,No,0.8612154126167297,0.1385626643896103
7486,Yes,No,0.8612154126167297,0.1482136994600296
7487,Yes,Yes,0.8612154126167297,0.7990266680717468
7488,Yes,No,0.8612154126167297,0.12210279703140259
7489,No,No,0.22448265552520752,0.03983736038208008
7490,No,No,0.22448265552520752,0.03578038513660431
7491,No,No,0.22448265552520752,0.15342696011066437
7492,No,No,0.22448265552520752,0.05484391376376152
7493,Yes,No,0.8390213847160339,0.39939084649086
7494,Yes,No,0.8390213847160339,0.0721704512834549
7495,Yes,No,0.8390213847160339,0.04868174344301224
7496,Yes,No,0.8390213847160339,0.06704241782426834
7497,Yes,No,0.8836240172386169,0.04362376779317856
7498,Yes,No,0.8836240172386169,0.052460674196481705
7499,Yes,No,0.8836240172386169,0.19497743248939514
7500,Yes,No,0.8836240172386169,0.05575484037399292
7501,Yes,No,0.8442203402519226,0.1294778436422348
7502,Yes,No,0.8442203402519226,0.2424122840166092
7503,Yes,No,0.8442203402519226,0.08403743803501129
7504,Yes,No,0.8442203402519226,0.10973749309778214
7505,Yes,No,0.8107611536979675,0.06209852546453476
7506,Yes,No,0.8107611536979675,0.04441720247268677
7507,Yes,No,0.8107611536979675,0.04677968472242355
7508,Yes,Yes,0.8107611536979675,0.7564750909805298
7509,Yes,No,0.9226182103157043,0.02770576812326908
7510,Yes,No,0.9226182103157043,0.03858577460050583
7511,Yes,No,0.9226182103157043,0.04441720247268677
7512,Yes,No,0.9226182103157043,0.0642230287194252
7513,No,No,0.4173469841480255,0.06741097569465637
7514,No,No,0.4173469841480255,0.20153602957725525
7515,No,No,0.4173469841480255,0.26872026920318604
7516,No,No,0.4173469841480255,0.04081820696592331
7517,Yes,No,0.652549684047699,0.031482793390750885
7518,Yes,No,0.652549684047699,0.09835551679134369
7519,Yes,No,0.652549684047699,0.343582421541214
7520,Yes,No,0.652549684047699,0.038566868752241135
7521,Yes,No,0.8959025144577026,0.10956311225891113
7522,Yes,Yes,0.8959025144577026,0.9244598150253296
7523,Yes,No,0.8959025144577026,0.05573580786585808
7524,Yes,No,0.8959025144577026,0.1409127116203308
7525,Yes,No,0.8900865316390991,0.050193022936582565
7526,Yes,No,0.8900865316390991,0.02858182042837143
7527,Yes,No,0.8900865316390991,0.04282912239432335
7528,Yes,No,0.8900865316390991,0.08964018523693085
7529,Yes,No,0.8781691789627075,0.06961201876401901
7530,Yes,No,0.8781691789627075,0.01896587945520878
7531,Yes,No,0.8781691789627075,0.04513204097747803
7532,Yes,No,0.8781691789627075,0.18569070100784302
7533,Yes,No,0.6516041159629822,0.18424203991889954
7534,Yes,No,0.6516041159629822,0.11059901118278503
7535,Yes,No,0.6516041159629822,0.06336963176727295
7536,Yes,No,0.6516041159629822,0.0588519349694252
7537,Yes,No,0.9221509099006653,0.11059901118278503
7538,Yes,No,0.9221509099006653,0.1943209320306778
7539,Yes,No,0.9221509099006653,0.0592217743396759
7540,Yes,No,0.9221509099006653,0.18252210319042206
7541,Yes,No,0.8677207231521606,0.052011776715517044
7542,Yes,No,0.8677207231521606,0.1060376763343811
7543,Yes,No,0.8677207231521606,0.16628238558769226
7544,Yes,No,0.8677207231521606,0.03632470592856407
7545,Yes,Yes,0.9009155035018921,0.7130076289176941
7546,Yes,No,0.9009155035018921,0.11362086981534958
7547,Yes,No,0.9009155035018921,0.19446779787540436
7548,Yes,No,0.9009155035018921,0.2732192873954773
7549,Yes,Yes,0.8969938158988953,0.7210277915000916
7550,Yes,No,0.8969938158988953,0.1860221028327942
7551,Yes,No,0.8969938158988953,0.11603604257106781
7552,Yes,No,0.8969938158988953,0.07052641361951828
7553,Yes,No,0.917057454586029,0.04181990027427673
7554,Yes,No,0.917057454586029,0.06356889009475708
7555,Yes,No,0.917057454586029,0.07531542330980301
7556,Yes,No,0.917057454586029,0.08134438842535019
7557,Yes,No,0.9472023844718933,0.11244530230760574
7558,Yes,No,0.9472023844718933,0.06439174711704254
7559,Yes,No,0.9472023844718933,0.08193644881248474
